lr,batch_size,dropout,fold,trained_epochs,train_loss,train_acc,train_UF1,train_UAR,train_f1_micro,train_recall_micro,val_loss,val_acc,val_UF1,val_UAR,val_f1_micro,val_recall_micro,train_time_sec
1e-05,256,0.0,9,1,0.226095954990856,0.9201219732236297,0.9081886262287912,0.8878919269126797,0.9201219732236297,0.9201219732236297,0.0018572966801002622,1.0,1.0,1.0,1.0,1.0,243.40445971488953
1e-05,256,0.0,10,1,0.21403516291588942,0.9252970064637273,0.9147911695442527,0.8915523545973079,0.9252970064637273,0.9252970064637273,0.004688830580562353,1.0,1.0,1.0,1.0,1.0,242.77125215530396
1e-05,256,0.0,11,1,0.2150907391442662,0.9238412388997185,0.9111217867976985,0.8942409934660287,0.9238412388997185,0.9238412388997185,0.0016188559820875525,1.0,1.0,1.0,1.0,1.0,242.28010988235474
1e-05,256,0.0,12,1,0.19142359631342482,0.9328763906949863,0.92806793035197,0.9043054654721353,0.9328763906949863,0.9328763906949863,0.0010778731666505337,1.0,1.0,1.0,1.0,1.0,242.67678904533386
1e-05,256,0.0,13,1,0.2738921008414339,0.9045760138798525,0.8993983677117316,0.8679404989198164,0.9045760138798525,0.9045760138798525,0.0030736555345356464,1.0,1.0,1.0,1.0,1.0,241.2114758491516
1e-05,256,0.0,14,1,0.24271699311446207,0.9124234043706957,0.9065743893131227,0.8754762041245465,0.9124234043706957,0.9124234043706957,0.008751306682825089,1.0,1.0,1.0,1.0,1.0,240.78703618049622
1e-05,256,0.0,15,1,0.22944398527815452,0.9174980120002891,0.9003112999191937,0.8877020821088554,0.9174980120002891,0.9174980120002891,0.004075084812939167,1.0,1.0,1.0,1.0,1.0,241.7173388004303
1e-05,256,0.0,16,1,0.21214216174943762,0.9243707299532542,0.9200146629599636,0.8976909562463826,0.9243707299532542,0.9243707299532542,0.002017793349093861,1.0,1.0,1.0,1.0,1.0,245.2235221862793
1e-05,256,0.0,17,1,0.2514421426687756,0.9107242918858341,0.8984718782505291,0.8778060154108009,0.9107242918858341,0.9107242918858341,0.00299404701218009,1.0,1.0,1.0,1.0,1.0,242.14274549484253
1e-05,256,0.0,18,1,0.25327657300711465,0.9084145021645021,0.8981343744416866,0.8717294996501738,0.9084145021645021,0.9084145021645021,0.0036867581721809176,1.0,1.0,1.0,1.0,1.0,243.90359926223755
